2026-05-07 22:54:35,635 | INFO     | __init__:1050 | Created dataset directories at C:\Users\amork\Desktop\data\manifest-1600709154662\CRISP-ML(Q)\data\classification_dataset
2026-05-07 22:54:35,792 | INFO     | run:1253 | Processing patient LIDC-IDRI-0052...
2026-05-07 22:54:35,793 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0052...
2026-05-07 22:54:35,793 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,793 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,793 | INFO     | run:1253 | Processing patient LIDC-IDRI-0053...
2026-05-07 22:54:35,794 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0053...
2026-05-07 22:54:35,794 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,794 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,794 | INFO     | run:1253 | Processing patient LIDC-IDRI-0054...
2026-05-07 22:54:35,795 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0054...
2026-05-07 22:54:35,795 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,795 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,796 | INFO     | run:1253 | Processing patient LIDC-IDRI-0055...
2026-05-07 22:54:35,797 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0055...
2026-05-07 22:54:35,798 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,798 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,798 | INFO     | run:1253 | Processing patient LIDC-IDRI-0056...
2026-05-07 22:54:35,800 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0056...
2026-05-07 22:54:35,800 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,800 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,800 | INFO     | run:1253 | Processing patient LIDC-IDRI-0057...
2026-05-07 22:54:35,801 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0057...
2026-05-07 22:54:35,801 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,801 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,802 | INFO     | run:1253 | Processing patient LIDC-IDRI-0058...
2026-05-07 22:54:35,803 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0058...
2026-05-07 22:54:35,803 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,803 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,803 | INFO     | run:1253 | Processing patient LIDC-IDRI-0059...
2026-05-07 22:54:35,805 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0059...
2026-05-07 22:54:35,805 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,805 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,805 | INFO     | run:1253 | Processing patient LIDC-IDRI-0060...
2026-05-07 22:54:35,807 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0060...
2026-05-07 22:54:35,807 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,807 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,807 | INFO     | run:1253 | Processing patient LIDC-IDRI-0061...
2026-05-07 22:54:35,808 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0061...
2026-05-07 22:54:35,808 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,808 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,808 | INFO     | run:1253 | Processing patient LIDC-IDRI-0062...
2026-05-07 22:54:35,810 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0062...
2026-05-07 22:54:35,810 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,810 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,810 | INFO     | run:1253 | Processing patient LIDC-IDRI-0063...
2026-05-07 22:54:35,812 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0063...
2026-05-07 22:54:35,812 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,812 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,812 | INFO     | run:1253 | Processing patient LIDC-IDRI-0064...
2026-05-07 22:54:35,813 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0064...
2026-05-07 22:54:35,813 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,814 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,814 | INFO     | run:1253 | Processing patient LIDC-IDRI-0065...
2026-05-07 22:54:35,815 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0065...
2026-05-07 22:54:35,815 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,815 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,815 | INFO     | run:1253 | Processing patient LIDC-IDRI-0066...
2026-05-07 22:54:35,816 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0066...
2026-05-07 22:54:35,817 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,817 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,817 | INFO     | run:1253 | Processing patient LIDC-IDRI-0067...
2026-05-07 22:54:35,818 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0067...
2026-05-07 22:54:35,818 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,818 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,818 | INFO     | run:1253 | Processing patient LIDC-IDRI-0068...
2026-05-07 22:54:35,819 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0068...
2026-05-07 22:54:35,819 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,819 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,819 | INFO     | run:1253 | Processing patient LIDC-IDRI-0070...
2026-05-07 22:54:35,820 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0070...
2026-05-07 22:54:35,820 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,821 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,821 | INFO     | run:1253 | Processing patient LIDC-IDRI-0071...
2026-05-07 22:54:35,821 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0071...
2026-05-07 22:54:35,822 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,822 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,822 | INFO     | run:1253 | Processing patient LIDC-IDRI-0072...
2026-05-07 22:54:35,823 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0072...
2026-05-07 22:54:35,824 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,824 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,824 | INFO     | run:1253 | Processing patient LIDC-IDRI-0073...
2026-05-07 22:54:35,825 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0073...
2026-05-07 22:54:35,825 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,825 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,825 | INFO     | run:1253 | Processing patient LIDC-IDRI-0074...
2026-05-07 22:54:35,827 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0074...
2026-05-07 22:54:35,827 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,827 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,827 | INFO     | run:1253 | Processing patient LIDC-IDRI-0075...
2026-05-07 22:54:35,828 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0075...
2026-05-07 22:54:35,828 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,829 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,829 | INFO     | run:1253 | Processing patient LIDC-IDRI-0076...
2026-05-07 22:54:35,830 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0076...
2026-05-07 22:54:35,830 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,831 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,831 | INFO     | run:1253 | Processing patient LIDC-IDRI-0077...
2026-05-07 22:54:35,832 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0077...
2026-05-07 22:54:35,832 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,832 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,832 | INFO     | run:1253 | Processing patient LIDC-IDRI-0080...
2026-05-07 22:54:35,833 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0080...
2026-05-07 22:54:35,833 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,834 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,834 | INFO     | run:1253 | Processing patient LIDC-IDRI-0081...
2026-05-07 22:54:35,835 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0081...
2026-05-07 22:54:35,835 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,835 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,835 | INFO     | run:1253 | Processing patient LIDC-IDRI-0082...
2026-05-07 22:54:35,836 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0082...
2026-05-07 22:54:35,836 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,836 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,836 | INFO     | run:1253 | Processing patient LIDC-IDRI-0083...
2026-05-07 22:54:35,838 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0083...
2026-05-07 22:54:35,838 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,838 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,838 | INFO     | run:1253 | Processing patient LIDC-IDRI-0084...
2026-05-07 22:54:35,839 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0084...
2026-05-07 22:54:35,840 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,840 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,840 | INFO     | run:1253 | Processing patient LIDC-IDRI-0085...
2026-05-07 22:54:35,841 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0085...
2026-05-07 22:54:35,841 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,841 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,841 | INFO     | run:1253 | Processing patient LIDC-IDRI-0086...
2026-05-07 22:54:35,842 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0086...
2026-05-07 22:54:35,843 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,843 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,843 | INFO     | run:1253 | Processing patient LIDC-IDRI-0087...
2026-05-07 22:54:35,844 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0087...
2026-05-07 22:54:35,844 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,844 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,844 | INFO     | run:1253 | Processing patient LIDC-IDRI-0088...
2026-05-07 22:54:35,845 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0088...
2026-05-07 22:54:35,845 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,845 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,846 | INFO     | run:1253 | Processing patient LIDC-IDRI-0089...
2026-05-07 22:54:35,846 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0089...
2026-05-07 22:54:35,847 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,847 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,847 | INFO     | run:1253 | Processing patient LIDC-IDRI-0090...
2026-05-07 22:54:35,848 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0090...
2026-05-07 22:54:35,848 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,848 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,848 | INFO     | run:1253 | Processing patient LIDC-IDRI-0091...
2026-05-07 22:54:35,849 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0091...
2026-05-07 22:54:35,849 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,849 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,849 | INFO     | run:1253 | Processing patient LIDC-IDRI-0092...
2026-05-07 22:54:35,851 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0092...
2026-05-07 22:54:35,851 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,851 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,852 | INFO     | run:1253 | Processing patient LIDC-IDRI-0093...
2026-05-07 22:54:35,853 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0093...
2026-05-07 22:54:35,853 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,853 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,853 | INFO     | run:1253 | Processing patient LIDC-IDRI-0094...
2026-05-07 22:54:35,855 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0094...
2026-05-07 22:54:35,855 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:35,855 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:35,855 | INFO     | run:1253 | Processing patient LIDC-IDRI-0095...
